cdd	bg_count	bg_percentage
gnl|CDD|132885	11599	0.00020625929291561657
gnl|CDD|212481	11584	0.00020599255531808796
gnl|CDD|340421	11557	0.0002055124276425365
gnl|CDD|409784	11537	0.00020515677751249835
gnl|CDD|399388	11529	0.0002050145174604831
gnl|CDD|273042	11492	0.00020435656471991254
gnl|CDD|224233	11479	0.00020412539213538776
gnl|CDD|238786	11478	0.00020410760962888584
gnl|CDD|409886	11464	0.00020385865453785915
gnl|CDD|410022	11441	0.0002034496568883153
gnl|CDD|131533	11436	0.00020336074435580576
gnl|CDD|153177	11433	0.00020330739683630005
gnl|CDD|259881	11403	0.00020277392164124285
gnl|CDD|153145	11399	0.00020270279161523522
gnl|CDD|425686	11382	0.0002024004890047028
gnl|CDD|432770	11368	0.0002021515339136761
gnl|CDD|431254	11341	0.00020167140623812463
gnl|CDD|433318	11325	0.00020138688613409412
gnl|CDD|107228	11319	0.00020128019109508268
gnl|CDD|409693	11278	0.0002005511083285045
gnl|CDD|437938	11255	0.00020014211067896065
gnl|CDD|182393	11212	0.00019937746289937864
gnl|CDD|409901	11202	0.00019919963783435958
gnl|CDD|132899	11195	0.00019907516028884624
gnl|CDD|349413	11184	0.00019887955271732525
gnl|CDD|240212	11139	0.00019807933992473946
gnl|CDD|240699	11134	0.00019799042739222992
gnl|CDD|409909	11131	0.0001979370798727242
gnl|CDD|172066	11105	0.00019747473470367463
gnl|CDD|131644	11101	0.000197403604677667
gnl|CDD|132897	11099	0.0001973680396646632
gnl|CDD|182082	11082	0.00019706573705413077
gnl|CDD|274704	11033	0.00019619439423553735
gnl|CDD|223335	11026	0.000196069916690024
gnl|CDD|409688	11012	0.0001958209615989973
gnl|CDD|132898	11005	0.00019569648405348396
gnl|CDD|143586	10996	0.00019553644149496679
gnl|CDD|107229	10992	0.00019546531146895916
gnl|CDD|183094	10989	0.00019541196394945345
gnl|CDD|428491	10971	0.00019509187883241913
gnl|CDD|428515	10895	0.0001937404083382742
gnl|CDD|289422	10875	0.00019338475820823605
gnl|CDD|407464	10866	0.0001932247156497189
gnl|CDD|431794	10856	0.00019304689058469984
gnl|CDD|153144	10850	0.0001929401955456884
gnl|CDD|409837	10841	0.00019278015298717122
gnl|CDD|238726	10807	0.0001921755477661064
gnl|CDD|226351	10790	0.000191873245155574
gnl|CDD|238438	10776	0.0001916242900645473
gnl|CDD|405615	10739	0.00019096633732397674
gnl|CDD|239681	10735	0.0001908952072979691
gnl|CDD|132894	10728	0.00019077072975245577
gnl|CDD|410168	10714	0.00019052177466142908
gnl|CDD|223680	10704	0.00019034394959641
gnl|CDD|409972	10669	0.00018972156186884326
gnl|CDD|426259	10658	0.0001895259542973223
gnl|CDD|214954	10655	0.00018947260677781657
gnl|CDD|410156	10618	0.00018881465403724603
gnl|CDD|428722	10615	0.0001887613065177403
gnl|CDD|241064	10608	0.00018863682897222696
gnl|CDD|409801	10567	0.00018790774620564877
gnl|CDD|178923	10567	0.00018790774620564877
gnl|CDD|131249	10567	0.00018790774620564877
gnl|CDD|183617	10563	0.00018783661617964115
gnl|CDD|269821	10537	0.00018737427101059157
gnl|CDD|427022	10537	0.00018737427101059157
gnl|CDD|182381	10510	0.0001868941433350401
gnl|CDD|281658	10495	0.0001866274057375115
gnl|CDD|165343	10477	0.00018630732062047717
gnl|CDD|234754	10461	0.00018602280051644666
gnl|CDD|435493	10420	0.0001852937177498685
gnl|CDD|237238	10420	0.0001852937177498685
gnl|CDD|435275	10419	0.00018527593524336657
gnl|CDD|214600	10417	0.00018524037023036276
gnl|CDD|410166	10399	0.00018492028511332844
gnl|CDD|286167	10370	0.00018440459242477316
gnl|CDD|429826	10352	0.00018408450730773883
gnl|CDD|171782	10342	0.00018390668224271977
gnl|CDD|433476	10334	0.0001837644221907045
gnl|CDD|198066	10331	0.00018371107467119878
gnl|CDD|429587	10295	0.00018307090443713014
gnl|CDD|366278	10284	0.00018287529686560918
gnl|CDD|427861	10274	0.0001826974718005901
gnl|CDD|428700	10226	0.00018184391148849858
gnl|CDD|119330	10225	0.00018182612898199666
gnl|CDD|435579	10223	0.00018179056396899285
gnl|CDD|239379	10215	0.0001816483039169776
gnl|CDD|340431	10207	0.00018150604386496234
gnl|CDD|128836	10190	0.00018120374125442994
gnl|CDD|259867	10189	0.00018118595874792802
gnl|CDD|428868	10150	0.00018049244099435367
gnl|CDD|429906	10142	0.00018035018094233842
gnl|CDD|132884	10130	0.00018013679086431554
gnl|CDD|429609	10115	0.00017987005326678692
gnl|CDD|429205	10108	0.0001797455757212736
gnl|CDD|429562	10105	0.00017969222820176785
gnl|CDD|182314	10084	0.00017931879556522782
gnl|CDD|427607	10083	0.0001793010130587259
gnl|CDD|410043	10083	0.0001793010130587259
gnl|CDD|433428	10077	0.00017919431801971446
gnl|CDD|179823	10070	0.00017906984047420113
gnl|CDD|380704	10043	0.00017858971279864963
gnl|CDD|409744	10043	0.00017858971279864963
gnl|CDD|185371	10031	0.00017837632272062675
gnl|CDD|240769	10030	0.00017835854021412486
gnl|CDD|238785	10011	0.00017802067259058862
gnl|CDD|259882	10011	0.00017802067259058862
gnl|CDD|227768	10010	0.00017800289008408672
gnl|CDD|239680	10003	0.00017787841253857336
gnl|CDD|234797	9998	0.00017778950000606384
gnl|CDD|183619	9967	0.00017723824230450472
gnl|CDD|427659	9949	0.0001769181571874704
gnl|CDD|410045	9925	0.00017649137703142464
gnl|CDD|274341	9903	0.0001761001618883827
gnl|CDD|431271	9893	0.00017592233682336362
gnl|CDD|184069	9892	0.00017590455431686173
gnl|CDD|433035	9877	0.0001756378167193331
gnl|CDD|240775	9874	0.0001755844691998274
gnl|CDD|153154	9872	0.0001755489041868236
gnl|CDD|409952	9868	0.00017547777416081597
gnl|CDD|427497	9862	0.00017537107912180453
gnl|CDD|181574	9857	0.00017528216658929498
gnl|CDD|435253	9847	0.0001751043415242759
gnl|CDD|177016	9845	0.0001750687765112721
gnl|CDD|224963	9842	0.0001750154289917664
gnl|CDD|224498	9811	0.00017446417129020727
gnl|CDD|274862	9805	0.00017435747625119583
gnl|CDD|131945	9782	0.00017394847860165198
gnl|CDD|225782	9769	0.00017371730601712718
gnl|CDD|425560	9768	0.0001736995235106253
gnl|CDD|212141	9745	0.00017329052586108142
gnl|CDD|433446	9726	0.0001729526582375452
gnl|CDD|237390	9726	0.0001729526582375452
gnl|CDD|404473	9724	0.0001729170932245414
gnl|CDD|224739	9719	0.00017282818069203185
gnl|CDD|433833	9707	0.00017261479061400896
gnl|CDD|434150	9691	0.00017233027050997846
gnl|CDD|293782	9683	0.0001721880104579632
gnl|CDD|226919	9664	0.000171850142834427
gnl|CDD|223218	9660	0.00017177901280841936
gnl|CDD|227214	9648	0.00017156562273039648
gnl|CDD|430918	9644	0.00017149449270438885
gnl|CDD|227715	9607	0.0001708365399638183
gnl|CDD|240513	9606	0.0001708187574573164
gnl|CDD|239259	9605	0.00017080097495081448
gnl|CDD|179138	9579	0.0001703386297817649
gnl|CDD|274477	9576	0.0001702852822622592
gnl|CDD|429929	9571	0.00017019636972974965
gnl|CDD|398317	9548	0.0001697873720802058
gnl|CDD|409786	9545	0.00016973402456070007
gnl|CDD|432753	9543	0.00016969845954769626
gnl|CDD|430413	9541	0.00016966289453469244
gnl|CDD|429896	9540	0.00016964511202819055
gnl|CDD|380707	9530	0.00016946728696317146
gnl|CDD|163261	9516	0.00016921833187214476
gnl|CDD|428750	9512	0.00016914720184613713
gnl|CDD|427783	9508	0.0001690760718201295
gnl|CDD|132893	9496	0.00016886268174210663
gnl|CDD|131255	9494	0.0001688271167291028
gnl|CDD|166895	9494	0.0001688271167291028
gnl|CDD|409684	9492	0.000168791551716099
gnl|CDD|100073	9488	0.00016872042169009137
gnl|CDD|269827	9476	0.0001685070316120685
gnl|CDD|225473	9454	0.00016811581646902654
gnl|CDD|428337	9424	0.00016758234127396934
gnl|CDD|211546	9412	0.00016736895119594646
gnl|CDD|214897	9406	0.00016726225615693502
gnl|CDD|433354	9405	0.00016724447365043312
gnl|CDD|429931	9404	0.0001672266911439312
gnl|CDD|340396	9400	0.00016715556111792358
gnl|CDD|425825	9396	0.00016708443109191595
gnl|CDD|409996	9377	0.00016674656346837974
gnl|CDD|153163	9377	0.00016674656346837974
gnl|CDD|432421	9371	0.0001666398684293683
gnl|CDD|426227	9332	0.00016594635067579392
gnl|CDD|181065	9323	0.00016578630811727677
gnl|CDD|179824	9304	0.00016544844049374053
gnl|CDD|396335	9279	0.00016500387783119287
gnl|CDD|214354	9278	0.00016498609532469095
gnl|CDD|427954	9269	0.0001648260527661738
gnl|CDD|431032	9268	0.00016480827025967189
gnl|CDD|340395	9256	0.000164594880181649
gnl|CDD|395025	9247	0.00016443483762313186
gnl|CDD|427016	9239	0.0001642925775711166
gnl|CDD|396282	9225	0.0001640436224800899
gnl|CDD|427466	9208	0.00016374131986955748
gnl|CDD|435200	9193	0.0001634745822720289
gnl|CDD|225863	9176	0.00016317227966149646
gnl|CDD|131264	9143	0.00016258545694693355
gnl|CDD|107247	9141	0.00016254989193392974
gnl|CDD|319863	9130	0.00016235428436240875
gnl|CDD|226847	9126	0.00016228315433640113
gnl|CDD|349363	9120	0.00016217645929738969
gnl|CDD|395588	9107	0.0001619452867128649
gnl|CDD|275278	9074	0.00016135846399830198
gnl|CDD|239765	9047	0.0001608783363227505
gnl|CDD|429791	9045	0.0001608427713097467
gnl|CDD|403367	9030	0.00016057603371221808
gnl|CDD|238647	9030	0.00016057603371221808
gnl|CDD|426530	9025	0.00016048712117970856
gnl|CDD|153141	9017	0.0001603448611276933
gnl|CDD|184655	8989	0.00015984695094563991
gnl|CDD|428785	8986	0.00015979360342613418
gnl|CDD|274818	8980	0.00015968690838712274
gnl|CDD|153171	8973	0.0001595624308416094
gnl|CDD|409676	8972	0.00015954464833510749
gnl|CDD|128900	8970	0.00015950908332210367
gnl|CDD|430774	8965	0.00015942017078959415
gnl|CDD|427525	8958	0.0001592956932440808
gnl|CDD|188120	8944	0.0001590467381530541
gnl|CDD|340516	8940	0.00015897560812704647
gnl|CDD|227797	8929	0.0001587800005555255
gnl|CDD|396153	8871	0.00015774861517841492
gnl|CDD|438745	8854	0.0001574463125678825
gnl|CDD|426857	8849	0.00015735740003537297
gnl|CDD|435033	8846	0.00015730405251586723
gnl|CDD|179912	8830	0.00015701953241183673
gnl|CDD|349489	8818	0.00015680614233381385
gnl|CDD|409025	8815	0.00015675279481430814
gnl|CDD|131891	8813	0.00015671722980130433
gnl|CDD|426352	8793	0.0001563615796712662
gnl|CDD|410073	8778	0.00015609484207373758
gnl|CDD|239919	8765	0.0001558636694892128
gnl|CDD|429450	8764	0.00015584588698271088
gnl|CDD|435524	8742	0.00015545467183966893
gnl|CDD|425755	8734	0.00015531241178765368
gnl|CDD|197669	8727	0.00015518793424214034
gnl|CDD|426012	8711	0.00015490341413810984
gnl|CDD|409830	8709	0.00015486784912510602
gnl|CDD|167208	8695	0.00015461889403407933
gnl|CDD|380691	8680	0.00015435215643655071
gnl|CDD|269822	8680	0.00015435215643655071
gnl|CDD|237474	8680	0.00015435215643655071
gnl|CDD|223785	8673	0.00015422767889103738
gnl|CDD|409683	8659	0.00015397872380001069
gnl|CDD|180218	8656	0.00015392537628050495
gnl|CDD|428703	8654	0.00015388981126750114
gnl|CDD|226273	8651	0.00015383646374799543
gnl|CDD|197546	8645	0.000153729768708984
gnl|CDD|223790	8643	0.00015369420369598018
gnl|CDD|433156	8630	0.00015346303111145538
gnl|CDD|432822	8627	0.00015340968359194967
gnl|CDD|429128	8599	0.00015291177340989628
gnl|CDD|429511	8589	0.0001527339483448772
gnl|CDD|433592	8586	0.00015268060082537148
gnl|CDD|408700	8583	0.00015262725330586577
gnl|CDD|226219	8568	0.00015236051570833716
gnl|CDD|132686	8567	0.00015234273320183526
gnl|CDD|223920	8562	0.00015225382066932572
gnl|CDD|224999	8556	0.00015214712563031428
gnl|CDD|433707	8538	0.00015182704051327995
gnl|CDD|426294	8533	0.00015173812798077043
gnl|CDD|433339	8532	0.00015172034547426851
gnl|CDD|239066	8519	0.00015148917288974374
gnl|CDD|436029	8505	0.00015124021779871705
gnl|CDD|340417	8504	0.00015122243529221512
gnl|CDD|153418	8502	0.0001511868702792113
gnl|CDD|275184	8498	0.00015111574025320368
gnl|CDD|428898	8497	0.0001510979577467018
gnl|CDD|274339	8494	0.00015104461022719606
gnl|CDD|237711	8494	0.00015104461022719606
gnl|CDD|428600	8493	0.00015102682772069416
gnl|CDD|409681	8489	0.00015095569769468654
gnl|CDD|396251	8480	0.00015079565513616936
gnl|CDD|433680	8478	0.00015076009012316555
gnl|CDD|410041	8473	0.00015067117759065603
gnl|CDD|274882	8468	0.00015058226505814648
gnl|CDD|409780	8468	0.00015058226505814648
gnl|CDD|435650	8467	0.0001505644825516446
gnl|CDD|215021	8462	0.00015047557001913504
gnl|CDD|153159	8460	0.00015044000500613123
gnl|CDD|399707	8446	0.00015019104991510453
gnl|CDD|437723	8444	0.00015015548490210072
gnl|CDD|433438	8443	0.00015013770239559883
gnl|CDD|239247	8437	0.00015003100735658739
gnl|CDD|409953	8421	0.00014974648725255688
gnl|CDD|437895	8419	0.00014971092223955306
gnl|CDD|404185	8416	0.00014965757472004733
gnl|CDD|237321	8415	0.00014963979221354544
gnl|CDD|426887	8406	0.00014947974965502826
gnl|CDD|425479	8381	0.0001490351869924806
gnl|CDD|409947	8367	0.0001487862319014539
gnl|CDD|293786	8360	0.00014866175435594055
gnl|CDD|153160	8357	0.00014860840683643485
gnl|CDD|436575	8353	0.00014853727681042722
gnl|CDD|240788	8353	0.00014853727681042722
gnl|CDD|349420	8351	0.0001485017117974234
gnl|CDD|380736	8331	0.00014814606166738527
gnl|CDD|409764	8330	0.00014812827916088335
gnl|CDD|426747	8325	0.00014803936662837383
gnl|CDD|306822	8323	0.00014800380161537002
gnl|CDD|426655	8318	0.00014791488908286047
gnl|CDD|381085	8309	0.00014775484652434332
gnl|CDD|427284	8306	0.0001477014990048376
gnl|CDD|100004	8295	0.00014750589143331663
gnl|CDD|197716	8294	0.0001474881089268147
gnl|CDD|430539	8282	0.00014727471884879183
gnl|CDD|212153	8280	0.000147239153835788
gnl|CDD|431192	8267	0.00014700798125126324
gnl|CDD|274802	8256	0.00014681237367974225
gnl|CDD|427408	8255	0.00014679459117324036
gnl|CDD|410049	8255	0.00014679459117324036
gnl|CDD|380692	8253	0.00014675902616023654
gnl|CDD|433813	8253	0.00014675902616023654
gnl|CDD|225489	8249	0.00014668789613422892
gnl|CDD|183801	8238	0.00014649228856270793
gnl|CDD|197863	8230	0.00014635002851069267
gnl|CDD|426500	8210	0.00014599437838065454
gnl|CDD|429863	8206	0.0001459232483546469
gnl|CDD|179348	8169	0.00014526529561407635
gnl|CDD|436249	8166	0.00014521194809457064
gnl|CDD|180108	8143	0.00014480295044502677
gnl|CDD|212154	8106	0.00014414499770445624
gnl|CDD|319864	8103	0.0001440916501849505
gnl|CDD|130851	8099	0.00014402052015894288
gnl|CDD|107227	8095	0.00014394939013293525
gnl|CDD|426794	8095	0.00014394939013293525
gnl|CDD|409937	8095	0.00014394939013293525
gnl|CDD|425657	8087	0.00014380713008092
gnl|CDD|225966	8078	0.00014364708752240285
gnl|CDD|179592	8068	0.00014346926245738378
gnl|CDD|259860	8068	0.00014346926245738378
gnl|CDD|226589	8064	0.00014339813243137615
gnl|CDD|225956	8055	0.00014323808987285898
gnl|CDD|381076	8052	0.00014318474235335327
gnl|CDD|225655	8051	0.00014316695984685135
gnl|CDD|227025	8046	0.00014307804731434183
gnl|CDD|433020	8041	0.00014298913478183228
gnl|CDD|239282	8038	0.00014293578726232658
gnl|CDD|180303	8035	0.00014288243974282084
gnl|CDD|223706	8030	0.00014279352721031132
gnl|CDD|426490	8018	0.00014258013713228844
gnl|CDD|179360	7988	0.00014204666193723124
gnl|CDD|241203	7977	0.00014185105436571025
gnl|CDD|410040	7974	0.00014179770684620454
gnl|CDD|284650	7970	0.00014172657682019692
gnl|CDD|180742	7965	0.00014163766428768737
gnl|CDD|409910	7961	0.00014156653426167974
gnl|CDD|433173	7960	0.00014154875175517785
gnl|CDD|381075	7958	0.00014151318674217404
gnl|CDD|198014	7948	0.00014133536167715497
gnl|CDD|188241	7947	0.00014131757917065305
gnl|CDD|100046	7924	0.0001409085815211092
gnl|CDD|409787	7914	0.00014073075645609014
gnl|CDD|411769	7913	0.00014071297394958822
gnl|CDD|430455	7907	0.00014060627891057678
gnl|CDD|188231	7902	0.00014051736637806726
gnl|CDD|271211	7896	0.00014041067133905582
gnl|CDD|426669	7882	0.00014016171624802912
gnl|CDD|436991	7868	0.00013991276115700243
gnl|CDD|434932	7854	0.00013966380606597573
gnl|CDD|275004	7852	0.00013962824105297192
gnl|CDD|179472	7847	0.00013953932852046237
gnl|CDD|430891	7839	0.00013939706846844712
gnl|CDD|433571	7830	0.00013923702590992997
gnl|CDD|431409	7804	0.0001387746807408804
gnl|CDD|426622	7794	0.00013859685567586133
gnl|CDD|430573	7788	0.0001384901606368499
gnl|CDD|225166	7787	0.00013847237813034797
gnl|CDD|409691	7781	0.00013836568309133653
gnl|CDD|119325	7764	0.00013806338048080413
gnl|CDD|380358	7763	0.0001380455979743022
gnl|CDD|381099	7761	0.0001380100329612984
gnl|CDD|133998	7752	0.00013784999040278125
gnl|CDD|240211	7750	0.00013781442538977743
gnl|CDD|176958	7749	0.0001377966428832755
gnl|CDD|238790	7748	0.00013777886037677362
gnl|CDD|433087	7736	0.00013756547029875074
gnl|CDD|132453	7735	0.00013754768779224882
gnl|CDD|225397	7733	0.000137512122779245
gnl|CDD|197998	7720	0.00013728095019472023
gnl|CDD|235004	7719	0.0001372631676882183
gnl|CDD|410017	7705	0.00013701421259719161
gnl|CDD|410609	7688	0.0001367119099866592
gnl|CDD|437639	7683	0.00013662299745414967
gnl|CDD|427897	7681	0.00013658743244114585
gnl|CDD|179039	7678	0.00013653408492164015
gnl|CDD|433330	7664	0.00013628512983061345
gnl|CDD|226878	7664	0.00013628512983061345
gnl|CDD|380731	7661	0.00013623178231110772
gnl|CDD|128456	7656	0.0001361428697785982
gnl|CDD|435592	7638	0.00013582278466156388
gnl|CDD|226826	7634	0.00013575165463555625
gnl|CDD|427912	7625	0.00013559161207703907
gnl|CDD|100053	7622	0.00013553826455753337
gnl|CDD|225209	7619	0.00013548491703802763
gnl|CDD|168880	7566	0.0001345424441934266
gnl|CDD|433770	7565	0.00013452466168692467
gnl|CDD|179406	7559	0.00013441796664791323
gnl|CDD|153142	7557	0.00013438240163490941
gnl|CDD|197761	7533	0.00013395562147886365
gnl|CDD|234764	7532	0.00013393783897236176
gnl|CDD|224285	7528	0.00013386670894635413
gnl|CDD|235296	7518	0.00013368888388133506
gnl|CDD|433292	7517	0.00013367110137483314
gnl|CDD|410044	7464	0.0001327286285302321
gnl|CDD|430320	7459	0.00013263971599772255
gnl|CDD|225522	7454	0.00013255080346521303
gnl|CDD|433762	7452	0.00013251523845220922
gnl|CDD|397815	7436	0.0001322307183481787
gnl|CDD|409803	7423	0.0001319995457636539
gnl|CDD|239907	7418	0.0001319106332311444
gnl|CDD|409995	7417	0.00013189285072464247
gnl|CDD|180059	7408	0.00013173280816612532
gnl|CDD|188261	7404	0.0001316616781401177
gnl|CDD|438725	7395	0.00013150163558160052
gnl|CDD|431730	7390	0.000131412723049091
gnl|CDD|212462	7386	0.00013134159302308337
gnl|CDD|227179	7354	0.00013077255281502236
gnl|CDD|100064	7348	0.00013066585777601092
gnl|CDD|429412	7334	0.00013041690268498422
gnl|CDD|426954	7332	0.0001303813376719804
gnl|CDD|433301	7331	0.0001303635551654785
gnl|CDD|427830	7329	0.00013032799015247467
gnl|CDD|409857	7325	0.00013025686012646705
gnl|CDD|380706	7320	0.00013016794759395753
gnl|CDD|179103	7309	0.00012997234002243654
gnl|CDD|425963	7302	0.0001298478624769232
gnl|CDD|426991	7293	0.00012968781991840603
gnl|CDD|438734	7250	0.00012892317213882405
gnl|CDD|438720	7243	0.0001287986945933107
gnl|CDD|426258	7238	0.00012870978206080117
gnl|CDD|380737	7237	0.00012869199955429925
gnl|CDD|166914	7233	0.00012862086952829163
gnl|CDD|197771	7230	0.00012856752200878592
gnl|CDD|273266	7229	0.000128549739502284
gnl|CDD|431691	7219	0.00012837191443726493
gnl|CDD|100012	7216	0.00012831856691775922
gnl|CDD|427005	7209	0.00012819408937224586
gnl|CDD|197820	7204	0.00012810517683973634
gnl|CDD|153146	7196	0.0001279629167877211
gnl|CDD|429077	7191	0.00012787400425521154
gnl|CDD|227620	7178	0.00012764283167068677
gnl|CDD|179005	7173	0.00012755391913817722
gnl|CDD|425846	7164	0.00012739387657966007
gnl|CDD|172493	7159	0.00012730496404715053
gnl|CDD|438750	7132	0.00012682483637159906
gnl|CDD|436910	7129	0.00012677148885209332
gnl|CDD|130094	7128	0.00012675370634559143
gnl|CDD|180304	7128	0.00012675370634559143
gnl|CDD|431015	7128	0.00012675370634559143
gnl|CDD|429764	7102	0.00012629136117654185
gnl|CDD|183243	7096	0.00012618466613753041
gnl|CDD|427817	7085	0.00012598905856600943
gnl|CDD|234683	7078	0.0001258645810204961
gnl|CDD|170660	7073	0.00012577566848798655
gnl|CDD|410098	7072	0.00012575788598148465
gnl|CDD|259883	7071	0.00012574010347498273
gnl|CDD|432216	7056	0.00012547336587745414
gnl|CDD|380696	7055	0.00012545558337095222
gnl|CDD|431862	7051	0.0001253844533449446
gnl|CDD|425663	7051	0.0001253844533449446
gnl|CDD|433154	7051	0.0001253844533449446
gnl|CDD|226162	7038	0.00012515328076041982
gnl|CDD|409987	7037	0.0001251354982539179
gnl|CDD|185233	7020	0.0001248331956433855
gnl|CDD|411367	7013	0.00012470871809787214
gnl|CDD|274123	7007	0.0001246020230588607
gnl|CDD|130441	7004	0.000124548675539355
gnl|CDD|197991	7000	0.00012447754551334737
gnl|CDD|269824	6998	0.00012444198050034355
gnl|CDD|410042	6994	0.00012437085047433592
gnl|CDD|133379	6991	0.0001243175029548302
gnl|CDD|99904	6977	0.0001240685478638035
gnl|CDD|169138	6977	0.0001240685478638035
gnl|CDD|131895	6957	0.00012371289773376536
gnl|CDD|430916	6948	0.00012355285517524821
gnl|CDD|181179	6943	0.00012346394264273867
gnl|CDD|164765	6940	0.00012341059512323296
gnl|CDD|198045	6939	0.00012339281261673104
gnl|CDD|426811	6934	0.00012330390008422152
gnl|CDD|269828	6932	0.0001232683350712177
gnl|CDD|349490	6910	0.00012287711992817576
gnl|CDD|227753	6904	0.00012277042488916432
gnl|CDD|239604	6882	0.00012237920974612237
gnl|CDD|129824	6876	0.00012227251470711093
gnl|CDD|177231	6876	0.00012227251470711093
gnl|CDD|431860	6875	0.000122254732200609
gnl|CDD|380720	6860	0.0001219879946030804
gnl|CDD|430983	6842	0.00012166790948604608
gnl|CDD|234718	6841	0.00012165012697954418
gnl|CDD|434024	6826	0.00012138338938201558
gnl|CDD|179929	6821	0.00012129447684950604
gnl|CDD|395489	6815	0.0001211877818104946
gnl|CDD|429037	6810	0.00012109886927798507
gnl|CDD|349749	6801	0.00012093882671946791
gnl|CDD|153190	6799	0.0001209032617064641
gnl|CDD|396744	6789	0.00012072543664144503
gnl|CDD|433180	6783	0.00012061874160243359
gnl|CDD|433771	6776	0.00012049426405692024
gnl|CDD|429908	6768	0.00012035200400490498
gnl|CDD|199889	6762	0.00012024530896589354
gnl|CDD|433207	6748	0.00011999635387486685
gnl|CDD|183399	6740	0.0001198540938228516
gnl|CDD|212159	6710	0.00011932061862779439
gnl|CDD|226893	6688	0.00011892940348475244
gnl|CDD|197931	6681	0.0001188049259392391
gnl|CDD|180509	6681	0.0001188049259392391
gnl|CDD|433017	6678	0.00011875157841973338
gnl|CDD|240721	6675	0.00011869823090022766
gnl|CDD|225476	6664	0.00011850262332870668
gnl|CDD|184442	6664	0.00011850262332870668
gnl|CDD|433463	6658	0.00011839592828969524
gnl|CDD|437737	6650	0.00011825366823767999
gnl|CDD|238776	6648	0.00011821810322467617
gnl|CDD|433440	6642	0.00011811140818566473
gnl|CDD|432693	6640	0.00011807584317266092
gnl|CDD|431672	6638	0.0001180402781596571
gnl|CDD|426096	6631	0.00011791580061414376
gnl|CDD|177361	6631	0.00011791580061414376
gnl|CDD|224869	6629	0.00011788023560113995
gnl|CDD|132911	6628	0.00011786245309463804
gnl|CDD|427405	6622	0.0001177557580556266
gnl|CDD|214899	6622	0.0001177557580556266
gnl|CDD|214647	6599	0.00011734676040608274
gnl|CDD|238778	6586	0.00011711558782155796
gnl|CDD|197714	6575	0.00011691998025003698
gnl|CDD|409732	6573	0.00011688441523703317
gnl|CDD|404678	6573	0.00011688441523703317
gnl|CDD|431378	6557	0.00011659989513300266
gnl|CDD|430953	6557	0.00011659989513300266
gnl|CDD|380732	6555	0.00011656433011999885
gnl|CDD|409740	6551	0.00011649320009399122
gnl|CDD|177099	6545	0.00011638650505497978
gnl|CDD|431531	6533	0.0001161731149769569
gnl|CDD|433376	6529	0.00011610198495094927
gnl|CDD|293888	6526	0.00011604863743144355
gnl|CDD|408699	6523	0.00011599528991193783
gnl|CDD|409698	6516	0.00011587081236642448
gnl|CDD|426681	6508	0.00011572855231440923
gnl|CDD|427563	6507	0.00011571076980790732
gnl|CDD|225790	6505	0.00011567520479490351
gnl|CDD|409804	6502	0.00011562185727539779
gnl|CDD|274807	6494	0.00011547959722338253
gnl|CDD|153147	6488	0.0001153729021843711
gnl|CDD|241012	6485	0.00011531955466486537
gnl|CDD|433248	6471	0.00011507059957383868
gnl|CDD|427637	6469	0.00011503503456083487
gnl|CDD|227232	6444	0.0001145904718982872
gnl|CDD|226761	6424	0.00011423482176824906
gnl|CDD|226045	6413	0.00011403921419672809
gnl|CDD|433371	6411	0.00011400364918372427
gnl|CDD|437665	6410	0.00011398586667722237
gnl|CDD|437936	6401	0.0001138258241187052
gnl|CDD|239550	6391	0.00011364799905368614
gnl|CDD|432698	6371	0.000113292348923648
gnl|CDD|430493	6364	0.00011316787137813466
gnl|CDD|425829	6350	0.00011291891628710796
gnl|CDD|380681	6345	0.00011283000375459843
gnl|CDD|431732	6316	0.00011231431106604313
gnl|CDD|381118	6296	0.000111958660936005
gnl|CDD|381113	6292	0.00011188753090999737
gnl|CDD|431863	6282	0.0001117097058449783
gnl|CDD|433532	6279	0.00011165635832547258
gnl|CDD|433012	6276	0.00011160301080596686
gnl|CDD|431956	6268	0.00011146075075395161
gnl|CDD|381102	6265	0.00011140740323444589
gnl|CDD|427301	6260	0.00011131849070193635
gnl|CDD|179362	6256	0.00011124736067592873
gnl|CDD|214374	6253	0.000111194013156423
gnl|CDD|371883	6251	0.00011115844814341919
gnl|CDD|431550	6247	0.00011108731811741157
gnl|CDD|224109	6230	0.00011078501550687915
gnl|CDD|409734	6217	0.00011055384292235436
gnl|CDD|199892	6216	0.00011053606041585246
gnl|CDD|411280	6211	0.00011044714788334292
gnl|CDD|227035	6203	0.00011030488783132767
gnl|CDD|381116	6194	0.00011014484527281051
gnl|CDD|234965	6191	0.00011009149775330479
gnl|CDD|381079	6188	0.00011003815023379907
gnl|CDD|212478	6176	0.00010982476015577619
gnl|CDD|239560	6150	0.00010936241498672661
gnl|CDD|227079	6149	0.0001093446324802247
gnl|CDD|172492	6143	0.00010923793744121326
gnl|CDD|428880	6122	0.00010886450480467321
gnl|CDD|433229	6120	0.0001088289397916694
gnl|CDD|426580	6116	0.00010875780976566177
gnl|CDD|275095	6111	0.00010866889723315223
gnl|CDD|197670	6102	0.00010850885467463507
gnl|CDD|427419	6101	0.00010849107216813317
gnl|CDD|435123	6092	0.000108331029609616
gnl|CDD|211971	6088	0.00010825989958360838
gnl|CDD|179931	6085	0.00010820655206410266
