-37.2659	135.59653	marine
-35.04822	134.08973	marine
-35.04845	134.0896	marine
-37.26548	135.6	marine
-35.84088	136.45298	marine
-33.05498	130.65272	marine
-35.22273	130.69153	marine
-35.79085	132.67643	marine
-34.28028	132.59	marine
-12.4	130.768	marine
-12.4	130.77	marine
-33.5546	130.67	marine
-34.27935	132.58	marine
-33.55447	130.67	marine
-35.2368	131.07	marine
-32.0	115.4167	marine
-32.0	115.42	marine
-19.3085	147.6184	marine
-19.3085	147.62	marine
-31.50755	153.32722	marine
-31.50437	153.32755	marine
-31.49607	153.32898	marine
-31.84433	153.32	marine
-31.84228	153.31743	marine
-31.8357	153.32	marine
-32.47607	153.16375	marine
-32.47522	153.17	marine
-32.47192	153.1694	marine
-32.58607	153.07025	marine
-32.58535	153.07093	marine
-32.58145	153.07512	marine
-33.0031	152.90832	marine
-33.00223	152.90942	marine
-32.99705	152.9155	marine
-32.4771	154.48	marine
-32.47668	154.48	marine
-32.47488	154.481	marine
-32.47438	154.10163	marine
-32.4743	154.10173	marine
-32.47155	154.1	marine
-32.46452	153.70453	marine
-32.46477	153.7	marine
-32.46468	153.7	marine
-32.46482	153.4	marine
-32.46495	153.39562	marine
-32.46555	153.39752	marine
-32.29048	152.8761	marine
-32.2898	152.87682	marine
-32.28895	152.8776	marine
-29.16375	154.4763	marine
-29.16345	154.48	marine
-29.1618	154.47668	marine
-34.1192	151.2267	marine
-34.1192	151.23	marine
-36.25545	150.29088	marine
-36.25515	150.29	marine
-36.2274	151.26735	marine
-36.22917	151.26558	marine
-36.24723	151.92795	marine
-36.24727	151.9279	marine
-36.2504	153.26225	marine
-36.25113	153.26323	marine
-36.25072	154.24915	marine
-36.25082	154.24918	marine
-36.99762	153.99853	marine
-36.99832	154.0	marine
-36.98625	153.88598	marine
-36.98638	153.89	marine
-36.88787	152.55	marine
-36.88362	152.55285	marine
-36.88202	152.5582	marine
-36.87993	152.56	marine
-36.87897	152.57	marine
-30.63588	153.62192	marine
-30.63295	153.62383	marine
-30.81423	153.44	marine
-30.81285	153.45	marine
-42.288233	156.48	marine
-42.291483	148.817083	marine
-42.284017	148.71	marine
-42.282333	148.6	marine
-42.30388	148.50533	marine
-10.7941	132.36398	marine
-10.80632	138.43402	marine
-10.80135	140.27053	marine
-10.80135	140.27	marine
-10.8068	144.12	marine
-10.8068	144.12098	marine
-11.67618	144.23	marine
-11.67618	144.22622	marine
-13.85525	144.6757	marine
-16.29925	146.06018	marine
-16.29925	146.06	marine
-10.59718	132.92952	marine
-10.74553	138.78	marine
-10.81603	139.96115	marine
-10.81603	139.96	marine
-10.54188	143.98	marine
-13.8939	144.39577	marine
-13.89578	144.39872	marine
-16.71875	146.35648	marine
-16.72755	146.36235	marine
-19.05628	148.97592	marine
-19.06505	148.97803	marine
-24.55175	153.6313	marine
-24.55095	153.63108	marine
-29.13803	154.31451	marine
-29.35933	154.19	marine
-29.35933	154.19021	marine
-29.65541	154.18	marine
-29.65541	154.18314	marine
-29.69424	154.15918	marine
-29.69424	154.16	marine
-29.78377	154.10228	marine
-29.78377	154.1	marine
-29.93322	154.03	marine
-29.93322	154.03138	marine
-30.32983	154.09	marine
-30.39404	154.08	marine
-30.39404	154.08208	marine
-32.29865	154.39	marine
-32.29865	154.38861	marine
-32.29279	153.83	marine
-32.29279	153.83438	marine
-32.29271	153.61798	marine
-32.29271	153.62	marine
-32.29417	153.45	marine
-32.29417	153.45154	marine
-32.29486	153.12	marine
-32.29866	152.79481	marine
-26.9846	153.8792	marine
-26.982417	153.880817	marine
-30.0542	153.65175	marine
-30.04595	153.649033	marine
-32.59415	153.22	marine
-32.596433	153.218367	marine
-32.7224	153.22	marine
-32.47315	153.22	marine
-32.47315	153.223417	marine
-32.600367	153.04	marine
-32.600367	153.042017	marine
-32.599967	153.13	marine
-32.599967	153.126817	marine
-32.433917	153.17	marine
-32.600817	153.35	marine
-32.600817	153.354283	marine
-32.7863	153.79	marine
-32.79545	153.7986	marine
-30.6168	153.37	marine
-30.61975	153.372017	marine
-19.154109	146.6426	marine
-19.154109	146.64	marine
-33.847209	151.198361	marine
-33.847209	151.2	marine
-33.990771	151.23	marine
-33.990771	151.23245	marine
-33.825374	151.26	marine
-33.825374	151.263177	marine
-34.07328	151.152925	marine
-34.07328	151.15	marine
45.68	-111.05	fish gut
2.31021	10.24563	primate gut
2.34425	10.229833	primate gut
2.34434	10.25066	primate gut
2.341389	10.211389	primate gut
2.3265	10.20193	primate gut
2.334617	10.191633	primate gut
2.34329	10.18654	primate gut
2.32865	10.168633	primate gut
2.31423	10.19226	primate gut
2.334444	10.183889	primate gut
2.34362	10.25137	primate gut
2.325	10.1781	primate gut
2.34647	10.28754	primate gut
2.33055	10.201833	primate gut
2.32763	10.18388	primate gut
-2.717	37.1	primate gut
36.05	-102.3	cattle gut
46.52	6.63	bee gut
44.6	-123.3	soil
44.6	-123.1	soil
45.5	-122.7	soil
44.1	-123.1	soil
44.0	-123.1	soil
44.1	-123.2	soil
45.5	-122.6	soil
44.0	-123.2	soil
44.1	-123.0	soil
45.4	-122.8	soil
44.1	-124.0	soil
45.5	-122.8	soil
44.0	-123.0	soil
45.1	-123.1	soil
45.5	-122.5	soil
45.73	126.73	chicken gut
36.5967	-87.3351	bird gut
36.3883031	-86.4475898	bird gut
36.3933859	-87.6364056	bird skin
36.5532209	-85.446994	bird gut
36.127524	-85.854438	bird gut
45.048935	9.695917	cattle rumen
60.1698557	24.938379	cattle rumen
59.814947	17.6628688	cattle rumen
52.9547832	-1.1581086	cattle rumen
39.9	116.41	chicken gut
53.49	-113.54	pig gut
7.3696	12.3446	bat gut
40.4308	-79.9598	human gut
41.779857	-87.600099	built environment
36.0846	-96.9214	human gut
47.2	-1.55	human gut
8.971821037	39.12525194	human gut
7.546038	40.634685	human gut
6.8769	-1.0203	human gut
-5.0	38.4167	human gut
-27.4698	153.0251	human gut
42.33558595	-71.1022265	human gut
49.62	6.1	human gut
42.36	-71.06	human gut
31.9	34.8	human gut
43.517	-116.256	bird gut
31.66	-64.16	marine
22.75	-158.0	marine
38.5382364	-121.7639012	human gut
40.829	-96.667	human gut
37.7636	-122.4578	human gut
29.8174782	-95.6814744	anthropogenic
38.8978	-77.0365	built environment
6.4123565	-10.5736516	human gut
-2.3932861	108.8514212	human gut
