accession	arc_trans_count	arc_trans_all	bac_trans_count	bac_trans_all	arc_trans_proportion	bac_trans_proportion	fold change	arc_p_fisher	arc_p_chi2
COG3474	0.0	11347	149.0	455582	0.0	0.00032705418563507775	0.0	0.055452190674446164	0.0967800025486876
COG4576	0.0	11347	148.0	455582	0.0	0.00032485919110061416	0.0	0.05507732272018882	0.09827120585149655
COG3411	0.0	11347	146.0	455582	0.0	0.00032046920203168694	0.0	0.05444694873106339	0.10132812807021377
COG3093	0.0	11347	143.0	455582	0.0	0.0003138842184282961	0.0	0.053802238371256667	0.10610677746419238
COG3113	0.0	11347	143.0	455582	0.0	0.0003138842184282961	0.0	0.053802238371256667	0.10610677746419238
COG5470	0.0	11347	140.0	455582	0.0	0.00030729923482490526	0.0	0.0535227276794237	0.11112906362174296
COG3584	0.0	11347	130.0	455582	0.0	0.0002853492894802692	0.0	0.08093838296249645	0.12981660528445496
COG4897	0.0	11347	130.0	455582	0.0	0.0002853492894802692	0.0	0.08093838296249645	0.12981660528445496
COG0230	0.0	11347	130.0	455582	0.0	0.0002853492894802692	0.0	0.08093838296249645	0.12981660528445496
COG3549	0.0	11347	129.0	455582	0.0	0.0002831542949458056	0.0	0.08057472620695716	0.1318652902475682
COG3423	0.0	11347	125.0	455582	0.0	0.00027437431680795116	0.0	0.07969201042290971	0.14042001266037704
COG4453	0.0	11347	123.0	455582	0.0	0.00026998432773902393	0.0	0.07959977968724688	0.14492350124280173
COG2146	0.0	11347	119.0	455582	0.0	0.0002612043496011695	0.0	0.12446398065586226	0.15441366974937124
COG0211	0.0	11347	117.0	455582	0.0	0.00025681436053224226	0.0	0.12273411029970233	0.15941365493706283
COG2052	0.0	11347	113.0	455582	0.0	0.00024803438239438786	0.0	0.12018736132045373	0.16995925866411962
COG0271	0.0	11347	107.0	455582	0.0	0.00023486441518760618	0.0	0.11875606529477603	0.18726077483954495
COG1188	0.0	11347	107.0	455582	0.0	0.00023486441518760618	0.0	0.11875606529477603	0.18726077483954495
COG1841	0.0	11347	97.0	455582	0.0	0.0002129144698429701	0.0	0.18003035689426733	0.22066463693193014
COG1145	0.0	11347	86.0	455582	0.0	0.00018876952996387038	0.0	0.2778308164887806	0.2654920465434354
COG3856	0.0	11347	85.0	455582	0.0	0.0001865745354294068	0.0	0.2762513492822982	0.2700643904602007
COG1359	0.0	11347	83.0	455582	0.0	0.00018218454636047957	0.0	0.27347492539809026	0.27948710703264057
COG2963	0.0	11347	80.0	455582	0.0	0.00017559956275708873	0.0	0.2703155152550862	0.294352454689374
COG1677	0.0	11347	77.0	455582	0.0	0.00016901457915369792	0.0	0.2684423657718228	0.3101579202280479
COG2088	0.0	11347	73.0	455582	0.0	0.00016023460101584347	0.0	0.42761248953117603	0.3328296701591581
COG3952	0.0	11347	71.0	455582	0.0	0.00015584461194691624	0.0	0.42289663256803134	0.344908581502567
COG1366	0.0	11347	68.0	455582	0.0	0.00014925962834352543	0.0	0.41682198015669336	0.3640373592578364
COG3041	0.0	11347	68.0	455582	0.0	0.00014925962834352543	0.0	0.41682198015669336	0.3640373592578364
COG4391	0.0	11347	67.0	455582	0.0	0.00014706463380906182	0.0	0.41508469669480236	0.3706990587150393
COG0257	0.0	11347	65.0	455582	0.0	0.0001426746447401346	0.0	0.4120745947612857	0.38447664418142347
COG0361	0.0	11347	64.0	455582	0.0	0.00014047965020567098	0.0	0.4108131837994563	0.3916018598667149
COG2960	0.0	11347	62.0	455582	0.0	0.00013608966113674376	0.0	0.40880699065182885	0.4063500150629973
COG4118	0.0	11347	60.0	455582	0.0	0.00013169967206781656	0.0	0.40753005817467414	0.42179762966501033
COG1950	0.0	11347	60.0	455582	0.0	0.00013169967206781656	0.0	0.40753005817467414	0.42179762966501033
COG0633	0.0	11347	59.0	455582	0.0	0.00012950467753335295	0.0	0.40718063680522887	0.42979811016800284
COG3794	0.0	11347	58.0	455582	0.0	0.00012730968299888934	0.0	0.4070324366945653	0.43799125358580204
COG2093	0.0	11347	58.0	455582	0.0	0.00012730968299888934	0.0	0.4070324366945653	0.43799125358580204
COG3937	0.0	11347	57.0	455582	0.0	0.00012511468846442572	0.0	0.6506979194684333	0.4463835938222397
COG2914	0.0	11347	57.0	455582	0.0	0.00012511468846442572	0.0	0.6506979194684333	0.4463835938222397
COG5453	0.0	11347	56.0	455582	0.0	0.0001229196939299621	0.0	0.6482784495864312	0.45498198745855
COG0227	0.0	11347	55.0	455582	0.0	0.00012072469939549851	0.0	0.6459551729528177	0.4637936357897494
COG4539	0.0	11347	54.0	455582	0.0	0.0001185297048610349	0.0	0.643734381671642	0.47282610879941434
COG0234	0.0	11347	54.0	455582	0.0	0.0001185297048610349	0.0	0.643734381671642	0.47282610879941434
COG2868	0.0	11347	53.0	455582	0.0	0.00011633471032657129	0.0	0.6416226218852997	0.482087371281419
COG4456	0.0	11347	53.0	455582	0.0	0.00011633471032657129	0.0	0.6416226218852997	0.482087371281419
COG5475	0.0	11347	51.0	455582	0.0	0.00011194472125764407	0.0	0.6377537017483319	0.5013302715598296
COG4115	0.0	11347	50.0	455582	0.0	0.00010974972672318046	0.0	0.6360109821145427	0.5113300830683164
COG0268	0.0	11347	49.0	455582	0.0	0.00010755473218871685	0.0	0.6344061939988817	0.5215951029616497
COG3529	0.0	11347	49.0	455582	0.0	0.00010755473218871685	0.0	0.6344061939988817	0.5215951029616497
COG1970	0.0	11347	48.0	455582	0.0	0.00010535973765425324	0.0	0.632947288761482	0.5321357553515407
COG2127	0.0	11347	47.0	455582	0.0	0.00010316474311978964	0.0	0.6316425282229402	0.5429630765525426
COG5007	0.0	11347	47.0	455582	0.0	0.00010316474311978964	0.0	0.6316425282229402	0.5429630765525426
COG2331	0.0	11347	47.0	455582	0.0	0.00010316474311978964	0.0	0.6316425282229402	0.5429630765525426
COG0278	0.0	11347	45.0	455582	0.0	9.877475405086241e-05	0.0	0.6295301042958522	0.5655252356957768
COG5455	0.0	11347	45.0	455582	0.0	9.877475405086241e-05	0.0	0.6295301042958522	0.5655252356957768
COG3831	0.0	11347	44.0	455582	0.0	9.65797595163988e-05	0.0	0.6287406133175242	0.5772856821952685
COG2747	0.0	11347	44.0	455582	0.0	9.65797595163988e-05	0.0	0.6287406133175242	0.5772856821952685
COG3062	0.0	11347	42.0	455582	0.0	9.218977044747159e-05	0.0	0.6277431469672146	0.6018355770065311
COG2359	0.0	11347	41.0	455582	0.0	8.999477591300798e-05	0.0	0.6275555083941952	0.6146559471177391
COG3080	0.0	11347	41.0	455582	0.0	8.999477591300798e-05	0.0	0.6275555083941952	0.6146559471177391
COG2879	0.0	11347	37.0	455582	0.0	8.121479777515354e-05	0.0	1.0	0.6699867239450562
COG0838	0.0	11347	37.0	455582	0.0	8.121479777515354e-05	0.0	1.0	0.6699867239450562
COG3245	0.0	11347	37.0	455582	0.0	8.121479777515354e-05	0.0	1.0	0.6699867239450562
COG2350	0.0	11347	36.0	455582	0.0	7.901980324068993e-05	0.0	1.0	0.6849335447422753
COG3024	0.0	11347	36.0	455582	0.0	7.901980324068993e-05	0.0	1.0	0.6849335447422753
COG2832	0.0	11347	35.0	455582	0.0	7.682480870622632e-05	0.0	1.0	0.7003722526856064
COG4256	0.0	11347	34.0	455582	0.0	7.462981417176272e-05	0.0	1.0	0.7163291965903329
COG3123	0.0	11347	33.0	455582	0.0	7.24348196372991e-05	0.0	1.0	0.7328328969139353
COG5467	0.0	11347	33.0	455582	0.0	7.24348196372991e-05	0.0	1.0	0.7328328969139353
COG4519	0.0	11347	30.0	455582	0.0	6.584983603390828e-05	0.0	1.0	0.7859477443121379
COG4839	0.0	11347	29.0	455582	0.0	6.365484149944467e-05	0.0	1.0	0.8049765214881119
COG3313	0.0	11347	27.0	455582	0.0	5.926485243051745e-05	0.0	1.0	0.8452781064141102
COG2168	0.0	11347	27.0	455582	0.0	5.926485243051745e-05	0.0	1.0	0.8452781064141102
COG5004	0.0	11347	27.0	455582	0.0	5.926485243051745e-05	0.0	1.0	0.8452781064141102
COG2149	0.0	11347	26.0	455582	0.0	5.706985789605384e-05	0.0	1.0	0.8666522506417563
COG2161	0.0	11347	26.0	455582	0.0	5.706985789605384e-05	0.0	1.0	0.8666522506417563
COG0089	0.0	11347	26.0	455582	0.0	5.706985789605384e-05	0.0	1.0	0.8666522506417563
COG3784	0.0	11347	25.0	455582	0.0	5.487486336159023e-05	0.0	1.0	0.8889183852229379
COG0694	0.0	11347	25.0	455582	0.0	5.487486336159023e-05	0.0	1.0	0.8889183852229379
COG1558	0.0	11347	24.0	455582	0.0	5.267986882712662e-05	0.0	1.0	0.9121416162913027
COG0291	0.0	11347	24.0	455582	0.0	5.267986882712662e-05	0.0	1.0	0.9121416162913027
COG4274	0.0	11347	23.0	455582	0.0	5.048487429266301e-05	0.0	1.0	0.936394384449498
COG2388	0.0	11347	21.0	455582	0.0	4.6094885223735795e-05	0.0	1.0	0.98832187541523
COG2257	0.0	11347	21.0	455582	0.0	4.6094885223735795e-05	0.0	1.0	0.98832187541523
COG5605	0.0	11347	21.0	455582	0.0	4.6094885223735795e-05	0.0	1.0	0.98832187541523
COG3136	0.0	11347	21.0	455582	0.0	4.6094885223735795e-05	0.0	1.0	0.98832187541523
COG5544	0.0	11347	20.0	455582	0.0	4.389989068927218e-05	0.0	1.0	1.0
COG1582	0.0	11347	20.0	455582	0.0	4.389989068927218e-05	0.0	1.0	1.0
COG3895	0.0	11347	19.0	455582	0.0	4.1704896154808576e-05	0.0	1.0	1.0
COG0186	0.0	11347	19.0	455582	0.0	4.1704896154808576e-05	0.0	1.0	1.0
COG1445	0.0	11347	18.0	455582	0.0	3.9509901620344964e-05	0.0	1.0	1.0
COG4481	0.0	11347	18.0	455582	0.0	3.9509901620344964e-05	0.0	1.0	1.0
COG3870	0.0	11347	18.0	455582	0.0	3.9509901620344964e-05	0.0	1.0	1.0
COG3609	0.0	11347	18.0	455582	0.0	3.9509901620344964e-05	0.0	1.0	1.0
COG0727	0.0	11347	17.0	455582	0.0	3.731490708588136e-05	0.0	1.0	1.0
COG3809	0.0	11347	16.0	455582	0.0	3.5119912551417746e-05	0.0	1.0	1.0
COG4877	0.0	11347	16.0	455582	0.0	3.5119912551417746e-05	0.0	1.0	1.0
COG3592	0.0	11347	15.0	455582	0.0	3.292491801695414e-05	0.0	1.0	1.0
COG0222	0.0	11347	15.0	455582	0.0	3.292491801695414e-05	0.0	1.0	1.0
COG3323	0.0	11347	15.0	455582	0.0	3.292491801695414e-05	0.0	1.0	1.0
COG1837	0.0	11347	14.0	455582	0.0	3.072992348249053e-05	0.0	1.0	1.0
COG2965	0.0	11347	14.0	455582	0.0	3.072992348249053e-05	0.0	1.0	1.0
COG1393	0.0	11347	14.0	455582	0.0	3.072992348249053e-05	0.0	1.0	1.0
COG1388	0.0	11347	14.0	455582	0.0	3.072992348249053e-05	0.0	1.0	1.0
COG2740	0.0	11347	14.0	455582	0.0	3.072992348249053e-05	0.0	1.0	1.0
COG4842	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG1996	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG4197	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG5584	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG5570	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG4844	0.0	11347	13.0	455582	0.0	2.853492894802692e-05	0.0	1.0	1.0
COG2363	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG4466	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG5509	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG1654	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG3636	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG4679	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG1722	0.0	11347	12.0	455582	0.0	2.633993441356331e-05	0.0	1.0	1.0
COG2900	0.0	11347	11.0	455582	0.0	2.41449398790997e-05	0.0	1.0	1.0
COG2510	0.0	11347	11.0	455582	0.0	2.41449398790997e-05	0.0	1.0	1.0
COG2732	0.0	11347	11.0	455582	0.0	2.41449398790997e-05	0.0	1.0	1.0
COG5646	0.0	11347	10.0	455582	0.0	2.194994534463609e-05	0.0	1.0	1.0
COG0718	0.0	11347	10.0	455582	0.0	2.194994534463609e-05	0.0	1.0	1.0
COG3905	0.0	11347	10.0	455582	0.0	2.194994534463609e-05	0.0	1.0	1.0
COG3070	0.0	11347	10.0	455582	0.0	2.194994534463609e-05	0.0	1.0	1.0
COG1324	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG1430	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG0517	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG5565	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG2913	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG4691	0.0	11347	9.0	455582	0.0	1.9754950810172482e-05	0.0	1.0	1.0
COG5450	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG3530	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG1264	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG4311	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG5471	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG3036	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG4829	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG0140	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG0721	0.0	11347	8.0	455582	0.0	1.7559956275708873e-05	0.0	1.0	1.0
COG3251	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG4338	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG5481	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG1551	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG5294	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG0594	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG2440	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG1694	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG3100	0.0	11347	7.0	455582	0.0	1.5364961741245264e-05	0.0	1.0	1.0
COG4423	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG2198	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG5460	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG5508	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG4495	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG2151	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG3304	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG0073	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG2372	0.0	11347	6.0	455582	0.0	1.3169967206781655e-05	0.0	1.0	1.0
COG5194	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG1569	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG2329	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG4895	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG2886	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG0228	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG3052	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG4969	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG5349	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG1605	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG0199	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG3657	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG1733	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG5568	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG3254	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG4416	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG1396	0.0	11347	5.0	455582	0.0	1.0974972672318046e-05	0.0	1.0	1.0
COG4891	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG2975	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG2259	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG4710	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG0238	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG0394	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG1828	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG4309	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG5302	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG5583	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG4746	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG3309	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG0091	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG0360	0.0	11347	4.0	455582	0.0	8.779978137854436e-06	0.0	1.0	1.0
COG3324	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0375	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3848	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0848	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG1990	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3433	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0203	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3686	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG2051	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG4634	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3908	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0023	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG4367	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0784	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3750	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3089	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0792	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0093	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG3671	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG2018	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG1708	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG2944	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG2921	0.0	11347	3.0	455582	0.0	6.584983603390827e-06	0.0	1.0	1.0
COG0295	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG2010	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1302	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0818	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG5428	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4568	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4572	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG5626	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1553	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4824	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4454	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0255	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1487	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1981	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0386	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG3556	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4837	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1888	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG1993	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG3860	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4830	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG2033	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG3130	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG3813	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0292	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG2938	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG3564	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG5341	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0261	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4259	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG4768	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0251	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG2009	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG5552	0.0	11347	2.0	455582	0.0	4.389989068927218e-06	0.0	1.0	1.0
COG0242	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3502	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3193	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5051	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5550	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG2924	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1447	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1825	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3476	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5304	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3133	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4922	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1734	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5439	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1594	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5447	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4390	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4968	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5478	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3865	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4933	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5488	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5559	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3370	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1998	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3586	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3729	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG5469	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4840	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG0757	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4566	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG2044	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3783	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3978	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3744	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG2361	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4892	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3514	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG3111	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG2058	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG4859	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
COG1585	0.0	11347	1.0	455582	0.0	2.194994534463609e-06	0.0	1.0	1.0
