J	56106	0.27662270430173796	202825
S	17572	0.08663626278811784	202825
C	10246	0.050516455072106496	202825
H	11968	0.059006532725255766	202825
O	10969	0.05408110440034512	202825
K	41350	0.20387033156662146	202825
V	18708	0.09223715025268088	202825
G	1535	0.007568100579317145	202825
Q	1789	0.00882041168495008	202825
P	7800	0.038456797732035	202825
U	5418	0.026712683347713546	202825
R	17718	0.08735609515592259	202825
X	1776	0.008756317022063356	202825
F	8077	0.03982250708739061	202825
E	1516	0.0074744237643288546	202825
I	792	0.003904844077406631	202825
T	1615	0.007962529274004685	202825
L	1120	0.005522001725625539	202825
D	27	0.00013311968445704425	202825
B	116	0.0005719216072969308	202825
W	23	0.00011339824972266732	202825
M	15	7.395538025391347e-05	202825
N	3	1.4791076050782694e-05	202825
